,flight_number,iata,icao,arrival_airport,terminal,gate,baggage,delay,scheduled,estimated,actual,estimated_runway,actual_runway,flight_type,airline_id,airport_id
10290,3741,KE3741,KAL3741,Hartsfield-jackson Atlanta International,S,D06,9,,2021-04-06T07:13:00+00:00,2021-04-06T07:13:00+00:00,2021-04-06T06:56:00+00:00,2021-04-06T06:56:00+00:00,2021-04-06T06:56:00+00:00,ARRIVAL,,19
10291,5613,DL5613,DAL5613,Hartsfield-jackson Atlanta International,S,D06,9,,2021-04-06T07:13:00+00:00,2021-04-06T07:13:00+00:00,2021-04-06T06:56:00+00:00,2021-04-06T06:56:00+00:00,2021-04-06T06:56:00+00:00,ARRIVAL,,19
10292,1703,FX1703,FDX1703,Hartsfield-jackson Atlanta International,1,,,6.0,2021-04-06T04:28:00+00:00,2021-04-06T04:28:00+00:00,2021-04-06T04:34:00+00:00,2021-04-06T04:34:00+00:00,2021-04-06T04:34:00+00:00,ARRIVAL,,19
10293,2510,AF2510,AFR2510,Hartsfield-jackson Atlanta International,S,D8A,9,,2021-04-06T16:35:00+00:00,2021-04-06T16:35:00+00:00,2021-04-06T16:06:00+00:00,2021-04-06T16:06:00+00:00,2021-04-06T16:06:00+00:00,ARRIVAL,,19
10294,5575,KL5575,KLM5575,Hartsfield-jackson Atlanta International,S,D8A,9,,2021-04-06T16:35:00+00:00,2021-04-06T16:35:00+00:00,2021-04-06T16:06:00+00:00,2021-04-06T16:06:00+00:00,2021-04-06T16:06:00+00:00,ARRIVAL,,19
10295,2974,VS2974,VIR2974,Hartsfield-jackson Atlanta International,S,D8A,9,,2021-04-06T16:35:00+00:00,2021-04-06T16:35:00+00:00,2021-04-06T16:06:00+00:00,2021-04-06T16:06:00+00:00,2021-04-06T16:06:00+00:00,ARRIVAL,,19
10296,4994,DL4994,DAL4994,Hartsfield-jackson Atlanta International,S,D8A,9,,2021-04-06T16:35:00+00:00,2021-04-06T16:35:00+00:00,2021-04-06T16:06:00+00:00,2021-04-06T16:06:00+00:00,2021-04-06T16:06:00+00:00,ARRIVAL,,19
10297,2598,AF2598,AFR2598,Hartsfield-jackson Atlanta International,S,D34,9,,2021-04-06T15:50:00+00:00,2021-04-06T15:50:00+00:00,,,,ARRIVAL,,19
10298,3701,AM3701,AMX3701,Hartsfield-jackson Atlanta International,S,D34,9,,2021-04-06T15:50:00+00:00,2021-04-06T15:50:00+00:00,,,,ARRIVAL,,19
10299,6480,KL6480,KLM6480,Hartsfield-jackson Atlanta International,S,D34,9,,2021-04-06T15:50:00+00:00,2021-04-06T15:50:00+00:00,,,,ARRIVAL,,19
10300,3298,AM3298,AMX3298,Hartsfield-jackson Atlanta International,S,B17,7,,2021-04-05T14:55:00+00:00,2021-04-05T14:55:00+00:00,2021-04-05T14:27:00+00:00,2021-04-05T14:27:00+00:00,2021-04-05T14:27:00+00:00,ARRIVAL,,19
10301,3363,AM3363,AMX3363,Hartsfield-jackson Atlanta International,S,A24,4,,2021-04-05T08:37:00+00:00,2021-04-05T08:37:00+00:00,2021-04-05T07:59:00+00:00,2021-04-05T07:59:00+00:00,2021-04-05T07:59:00+00:00,ARRIVAL,,19
10302,3161,KE3161,KAL3161,Hartsfield-jackson Atlanta International,S,A24,4,,2021-04-05T08:37:00+00:00,2021-04-05T08:37:00+00:00,2021-04-05T07:59:00+00:00,2021-04-05T07:59:00+00:00,2021-04-05T07:59:00+00:00,ARRIVAL,,19
10303,376,DL376,DAL376,Hartsfield-jackson Atlanta International,S,A24,4,,2021-04-05T08:37:00+00:00,2021-04-05T08:37:00+00:00,2021-04-05T07:59:00+00:00,2021-04-05T07:59:00+00:00,2021-04-05T07:59:00+00:00,ARRIVAL,,19
10304,3736,AM3736,AMX3736,Hartsfield-jackson Atlanta International,S,B14,7,,2021-04-05T07:38:00+00:00,2021-04-05T07:38:00+00:00,2021-04-05T07:13:00+00:00,2021-04-05T07:13:00+00:00,2021-04-05T07:13:00+00:00,ARRIVAL,,19
10305,3347,AM3347,AMX3347,Hartsfield-jackson Atlanta International,S,B14,7,,2021-04-05T07:38:00+00:00,2021-04-05T07:38:00+00:00,,,,ARRIVAL,,19
10306,1539,DL1539,DAL1539,Hartsfield-jackson Atlanta International,S,B14,7,,2021-04-05T07:38:00+00:00,2021-04-05T07:38:00+00:00,2021-04-05T07:13:00+00:00,2021-04-05T07:13:00+00:00,2021-04-05T07:13:00+00:00,ARRIVAL,,19
10307,3364,AM3364,AMX3364,Hartsfield-jackson Atlanta International,S,D41,9,,2021-04-05T06:37:00+00:00,2021-04-05T06:37:00+00:00,2021-04-05T06:15:00+00:00,2021-04-05T06:15:00+00:00,2021-04-05T06:15:00+00:00,ARRIVAL,,19
10308,4907,DL4907,DAL4907,Hartsfield-jackson Atlanta International,S,D41,9,,2021-04-05T06:37:00+00:00,2021-04-05T06:37:00+00:00,2021-04-05T06:15:00+00:00,2021-04-05T06:15:00+00:00,2021-04-05T06:15:00+00:00,ARRIVAL,,19
10309,4545,AM4545,AMX4545,Hartsfield-jackson Atlanta International,S,A18,5,,2021-04-05T07:50:00+00:00,2021-04-05T07:50:00+00:00,2021-04-05T07:29:00+00:00,2021-04-05T07:29:00+00:00,2021-04-05T07:29:00+00:00,ARRIVAL,,19
10310,2337,DL2337,DAL2337,Hartsfield-jackson Atlanta International,S,A18,5,,2021-04-05T07:50:00+00:00,2021-04-05T07:50:00+00:00,2021-04-05T07:29:00+00:00,2021-04-05T07:29:00+00:00,2021-04-05T07:29:00+00:00,ARRIVAL,,19
10311,3877,AM3877,AMX3877,Hartsfield-jackson Atlanta International,S,B22,6,,2021-04-05T08:12:00+00:00,2021-04-05T08:12:00+00:00,2021-04-05T07:31:00+00:00,2021-04-05T07:31:00+00:00,2021-04-05T07:31:00+00:00,ARRIVAL,,19
10312,1140,DL1140,DAL1140,Hartsfield-jackson Atlanta International,S,B22,6,,2021-04-05T08:12:00+00:00,2021-04-05T08:12:00+00:00,2021-04-05T07:31:00+00:00,2021-04-05T07:31:00+00:00,2021-04-05T07:31:00+00:00,ARRIVAL,,19
10313,565,NK565,NKS565,Hartsfield-jackson Atlanta International,N,D4,,,2021-04-05T08:02:00+00:00,2021-04-05T08:02:00+00:00,,,,ARRIVAL,,19
10314,3407,AM3407,AMX3407,Hartsfield-jackson Atlanta International,S,B12,7,,2021-04-05T07:12:00+00:00,2021-04-05T07:12:00+00:00,2021-04-05T06:48:00+00:00,2021-04-05T06:48:00+00:00,2021-04-05T06:48:00+00:00,ARRIVAL,,19
10315,7026,KE7026,KAL7026,Hartsfield-jackson Atlanta International,S,B12,7,,2021-04-05T07:12:00+00:00,2021-04-05T07:12:00+00:00,2021-04-05T06:48:00+00:00,2021-04-05T06:48:00+00:00,2021-04-05T06:48:00+00:00,ARRIVAL,,19
10316,1655,DL1655,DAL1655,Hartsfield-jackson Atlanta International,S,B12,7,,2021-04-05T07:12:00+00:00,2021-04-05T07:12:00+00:00,2021-04-05T06:48:00+00:00,2021-04-05T06:48:00+00:00,2021-04-05T06:48:00+00:00,ARRIVAL,,19
10317,3553,AM3553,AMX3553,Hartsfield-jackson Atlanta International,S,A30,4,,2021-04-05T08:05:00+00:00,2021-04-05T08:05:00+00:00,2021-04-05T07:31:00+00:00,2021-04-05T07:31:00+00:00,2021-04-05T07:31:00+00:00,ARRIVAL,,19
10318,3668,KE3668,KAL3668,Hartsfield-jackson Atlanta International,S,A30,4,,2021-04-05T08:05:00+00:00,2021-04-05T08:05:00+00:00,2021-04-05T07:31:00+00:00,2021-04-05T07:31:00+00:00,2021-04-05T07:31:00+00:00,ARRIVAL,,19
10319,2164,VS2164,VIR2164,Hartsfield-jackson Atlanta International,S,A30,4,,2021-04-05T08:05:00+00:00,2021-04-05T08:05:00+00:00,2021-04-05T07:31:00+00:00,2021-04-05T07:31:00+00:00,2021-04-05T07:31:00+00:00,ARRIVAL,,19
10320,2148,DL2148,DAL2148,Hartsfield-jackson Atlanta International,S,A30,4,,2021-04-05T08:05:00+00:00,2021-04-05T08:05:00+00:00,2021-04-05T07:31:00+00:00,2021-04-05T07:31:00+00:00,2021-04-05T07:31:00+00:00,ARRIVAL,,19
10321,3779,AM3779,AMX3779,Hartsfield-jackson Atlanta International,S,E02,8,,2021-04-05T07:21:00+00:00,2021-04-05T07:21:00+00:00,2021-04-05T07:00:00+00:00,2021-04-05T07:00:00+00:00,2021-04-05T07:00:00+00:00,ARRIVAL,,19
10322,6990,KE6990,KAL6990,Hartsfield-jackson Atlanta International,S,E02,8,,2021-04-05T07:21:00+00:00,2021-04-05T07:21:00+00:00,2021-04-05T07:00:00+00:00,2021-04-05T07:00:00+00:00,2021-04-05T07:00:00+00:00,ARRIVAL,,19
10323,1453,DL1453,DAL1453,Hartsfield-jackson Atlanta International,S,E02,8,,2021-04-05T07:21:00+00:00,2021-04-05T07:21:00+00:00,2021-04-05T07:00:00+00:00,2021-04-05T07:00:00+00:00,2021-04-05T07:00:00+00:00,ARRIVAL,,19
10324,4759,AM4759,AMX4759,Hartsfield-jackson Atlanta International,S,T08,3,,2021-04-05T07:59:00+00:00,2021-04-05T07:59:00+00:00,2021-04-05T07:36:00+00:00,2021-04-05T07:36:00+00:00,2021-04-05T07:36:00+00:00,ARRIVAL,,19
10325,2179,DL2179,DAL2179,Hartsfield-jackson Atlanta International,S,T08,3,,2021-04-05T07:59:00+00:00,2021-04-05T07:59:00+00:00,2021-04-05T07:36:00+00:00,2021-04-05T07:36:00+00:00,2021-04-05T07:36:00+00:00,ARRIVAL,,19
10326,1322,WN1322,SWA1322,Hartsfield-jackson Atlanta International,S,C17,,,2021-04-05T08:10:00+00:00,2021-04-05T08:10:00+00:00,2021-04-05T07:42:00+00:00,2021-04-05T07:42:00+00:00,2021-04-05T07:42:00+00:00,ARRIVAL,,19
10327,4317,AM4317,AMX4317,Hartsfield-jackson Atlanta International,S,T6,3,,2021-04-05T07:45:00+00:00,2021-04-05T07:45:00+00:00,2021-04-05T07:40:00+00:00,2021-04-05T07:40:00+00:00,2021-04-05T07:40:00+00:00,ARRIVAL,,19
10328,2259,DL2259,DAL2259,Hartsfield-jackson Atlanta International,S,T6,3,,2021-04-05T07:45:00+00:00,2021-04-05T07:45:00+00:00,2021-04-05T07:40:00+00:00,2021-04-05T07:40:00+00:00,2021-04-05T07:40:00+00:00,ARRIVAL,,19
10329,4813,AM4813,AMX4813,Hartsfield-jackson Atlanta International,S,B29,6,,2021-04-05T07:55:00+00:00,2021-04-05T07:55:00+00:00,2021-04-05T07:42:00+00:00,2021-04-05T07:42:00+00:00,2021-04-05T07:42:00+00:00,ARRIVAL,,19
10330,6900,KE6900,KAL6900,Hartsfield-jackson Atlanta International,S,B29,6,,2021-04-05T07:55:00+00:00,2021-04-05T07:55:00+00:00,,,,ARRIVAL,,19
10331,6527,KL6527,KLM6527,Hartsfield-jackson Atlanta International,S,B5,7,,2021-04-05T09:55:00+00:00,2021-04-05T09:55:00+00:00,2021-04-05T09:41:00+00:00,2021-04-05T09:41:00+00:00,2021-04-05T09:41:00+00:00,ARRIVAL,,19
10332,4577,VS4577,VIR4577,Hartsfield-jackson Atlanta International,S,B5,7,,2021-04-05T09:55:00+00:00,2021-04-05T09:55:00+00:00,2021-04-05T09:41:00+00:00,2021-04-05T09:41:00+00:00,2021-04-05T09:41:00+00:00,ARRIVAL,,19
10333,1791,DL1791,DAL1791,Hartsfield-jackson Atlanta International,S,B29,6,,2021-04-05T07:55:00+00:00,2021-04-05T07:55:00+00:00,2021-04-05T07:42:00+00:00,2021-04-05T07:42:00+00:00,2021-04-05T07:42:00+00:00,ARRIVAL,,19
10334,3398,AM3398,AMX3398,Hartsfield-jackson Atlanta International,S,E5,8,,2021-04-05T07:21:00+00:00,2021-04-05T07:21:00+00:00,2021-04-05T06:54:00+00:00,2021-04-05T06:54:00+00:00,2021-04-05T06:54:00+00:00,ARRIVAL,,19
10335,3723,KE3723,KAL3723,Hartsfield-jackson Atlanta International,S,E5,8,,2021-04-05T07:21:00+00:00,2021-04-05T07:21:00+00:00,2021-04-05T06:54:00+00:00,2021-04-05T06:54:00+00:00,2021-04-05T06:54:00+00:00,ARRIVAL,,19
10336,1480,DL1480,DAL1480,Hartsfield-jackson Atlanta International,S,E5,8,,2021-04-05T07:21:00+00:00,2021-04-05T07:21:00+00:00,2021-04-05T06:54:00+00:00,2021-04-05T06:54:00+00:00,2021-04-05T06:54:00+00:00,ARRIVAL,,19
10337,3270,AM3270,AMX3270,Hartsfield-jackson Atlanta International,S,B9,7,,2021-04-05T06:46:00+00:00,2021-04-05T06:46:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,ARRIVAL,,19
10338,3677,KE3677,KAL3677,Hartsfield-jackson Atlanta International,S,B9,7,,2021-04-05T06:46:00+00:00,2021-04-05T06:46:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,ARRIVAL,,19
10339,2801,DL2801,DAL2801,Hartsfield-jackson Atlanta International,S,B9,7,,2021-04-05T06:46:00+00:00,2021-04-05T06:46:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,ARRIVAL,,19
10340,3590,AM3590,AMX3590,Hartsfield-jackson Atlanta International,S,D6,9,,2021-04-05T06:40:00+00:00,2021-04-05T06:40:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,ARRIVAL,,19
10341,5840,DL5840,DAL5840,Hartsfield-jackson Atlanta International,S,D6,9,,2021-04-05T06:40:00+00:00,2021-04-05T06:40:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,ARRIVAL,,19
10342,4580,AM4580,AMX4580,Hartsfield-jackson Atlanta International,S,B17,7,,2021-04-05T07:51:00+00:00,2021-04-05T07:51:00+00:00,2021-04-05T07:33:00+00:00,2021-04-05T07:33:00+00:00,2021-04-05T07:33:00+00:00,ARRIVAL,,19
10343,2226,DL2226,DAL2226,Hartsfield-jackson Atlanta International,S,B17,7,,2021-04-05T07:51:00+00:00,2021-04-05T07:51:00+00:00,2021-04-05T07:33:00+00:00,2021-04-05T07:33:00+00:00,2021-04-05T07:33:00+00:00,ARRIVAL,,19
10344,3622,AM3622,AMX3622,Hartsfield-jackson Atlanta International,S,B06,7,,2021-04-05T06:40:00+00:00,2021-04-05T06:40:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,ARRIVAL,,19
10345,6685,WS6685,WJA6685,Hartsfield-jackson Atlanta International,S,B06,7,,2021-04-05T06:40:00+00:00,2021-04-05T06:40:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,ARRIVAL,,19
10346,1133,DL1133,DAL1133,Hartsfield-jackson Atlanta International,S,B06,7,,2021-04-05T06:40:00+00:00,2021-04-05T06:40:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,2021-04-05T06:24:00+00:00,ARRIVAL,,19
10347,5520,AM5520,AMX5520,Hartsfield-jackson Atlanta International,S,B26,6,,2021-04-05T08:33:00+00:00,2021-04-05T08:33:00+00:00,2021-04-05T08:11:00+00:00,2021-04-05T08:11:00+00:00,2021-04-05T08:11:00+00:00,ARRIVAL,,19
10348,7198,KE7198,KAL7198,Hartsfield-jackson Atlanta International,S,B26,6,,2021-04-05T08:33:00+00:00,2021-04-05T08:33:00+00:00,2021-04-05T08:11:00+00:00,2021-04-05T08:11:00+00:00,2021-04-05T08:11:00+00:00,ARRIVAL,,19
10349,5507,KL5507,KLM5507,Hartsfield-jackson Atlanta International,S,B26,6,,2021-04-05T08:33:00+00:00,2021-04-05T08:33:00+00:00,2021-04-05T08:11:00+00:00,2021-04-05T08:11:00+00:00,2021-04-05T08:11:00+00:00,ARRIVAL,,19
10350,4382,VS4382,VIR4382,Hartsfield-jackson Atlanta International,S,B26,6,,2021-04-05T08:33:00+00:00,2021-04-05T08:33:00+00:00,2021-04-05T08:11:00+00:00,2021-04-05T08:11:00+00:00,2021-04-05T08:11:00+00:00,ARRIVAL,,19
10351,424,DL424,DAL424,Hartsfield-jackson Atlanta International,S,B26,6,,2021-04-05T08:33:00+00:00,2021-04-05T08:33:00+00:00,2021-04-05T08:11:00+00:00,2021-04-05T08:11:00+00:00,2021-04-05T08:11:00+00:00,ARRIVAL,,19
10352,3809,AM3809,AMX3809,Hartsfield-jackson Atlanta International,S,E17,8,,2021-04-05T08:56:00+00:00,2021-04-05T08:56:00+00:00,2021-04-05T08:20:00+00:00,2021-04-05T08:20:00+00:00,2021-04-05T08:20:00+00:00,ARRIVAL,,19
10353,3566,KE3566,KAL3566,Hartsfield-jackson Atlanta International,S,E17,8,,2021-04-05T08:56:00+00:00,2021-04-05T08:56:00+00:00,2021-04-05T08:20:00+00:00,2021-04-05T08:20:00+00:00,2021-04-05T08:20:00+00:00,ARRIVAL,,19
10354,6600,KL6600,KLM6600,Hartsfield-jackson Atlanta International,S,E17,8,,2021-04-05T08:56:00+00:00,2021-04-05T08:56:00+00:00,2021-04-05T08:20:00+00:00,2021-04-05T08:20:00+00:00,2021-04-05T08:20:00+00:00,ARRIVAL,,19
10355,2261,VS2261,VIR2261,Hartsfield-jackson Atlanta International,S,E17,8,,2021-04-05T08:56:00+00:00,2021-04-05T08:56:00+00:00,2021-04-05T08:20:00+00:00,2021-04-05T08:20:00+00:00,2021-04-05T08:20:00+00:00,ARRIVAL,,19
10356,2647,DL2647,DAL2647,Hartsfield-jackson Atlanta International,S,E17,8,,2021-04-05T08:56:00+00:00,2021-04-05T08:56:00+00:00,2021-04-05T08:20:00+00:00,2021-04-05T08:20:00+00:00,2021-04-05T08:20:00+00:00,ARRIVAL,,19
10357,668,BR668,EVA668,Hartsfield-jackson Atlanta International,S,,,,2021-04-05T12:15:00+00:00,2021-04-05T12:15:00+00:00,,,,ARRIVAL,,19
10358,5613,AM5613,AMX5613,Hartsfield-jackson Atlanta International,S,A33,4,,2021-04-05T07:11:00+00:00,2021-04-05T07:11:00+00:00,2021-04-05T06:50:00+00:00,2021-04-05T06:50:00+00:00,2021-04-05T06:50:00+00:00,ARRIVAL,,19
10359,1560,DL1560,DAL1560,Hartsfield-jackson Atlanta International,S,A33,4,,2021-04-05T07:11:00+00:00,2021-04-05T07:11:00+00:00,2021-04-05T06:50:00+00:00,2021-04-05T06:50:00+00:00,2021-04-05T06:50:00+00:00,ARRIVAL,,19
10360,4598,AM4598,AMX4598,Hartsfield-jackson Atlanta International,S,D32,9,,2021-04-05T09:00:00+00:00,2021-04-05T09:00:00+00:00,2021-04-05T08:26:00+00:00,2021-04-05T08:26:00+00:00,2021-04-05T08:26:00+00:00,ARRIVAL,,19
10361,3586,KE3586,KAL3586,Hartsfield-jackson Atlanta International,S,D32,9,,2021-04-05T09:00:00+00:00,2021-04-05T09:00:00+00:00,2021-04-05T08:26:00+00:00,2021-04-05T08:26:00+00:00,2021-04-05T08:26:00+00:00,ARRIVAL,,19
10362,6321,KL6321,KLM6321,Hartsfield-jackson Atlanta International,S,D32,9,,2021-04-05T09:00:00+00:00,2021-04-05T09:00:00+00:00,2021-04-05T08:26:00+00:00,2021-04-05T08:26:00+00:00,2021-04-05T08:26:00+00:00,ARRIVAL,,19
10363,2988,VS2988,VIR2988,Hartsfield-jackson Atlanta International,S,D32,9,,2021-04-05T09:00:00+00:00,2021-04-05T09:00:00+00:00,2021-04-05T08:26:00+00:00,2021-04-05T08:26:00+00:00,2021-04-05T08:26:00+00:00,ARRIVAL,,19
10364,5140,DL5140,DAL5140,Hartsfield-jackson Atlanta International,S,D32,9,,2021-04-05T09:00:00+00:00,2021-04-05T09:00:00+00:00,2021-04-05T08:26:00+00:00,2021-04-05T08:26:00+00:00,2021-04-05T08:26:00+00:00,ARRIVAL,,19
10365,1700,WN1700,SWA1700,Hartsfield-jackson Atlanta International,S,C13,,,2021-04-05T08:40:00+00:00,2021-04-05T08:40:00+00:00,2021-04-05T08:14:00+00:00,2021-04-05T08:14:00+00:00,2021-04-05T08:14:00+00:00,ARRIVAL,,19
10366,3912,AM3912,AMX3912,Hartsfield-jackson Atlanta International,S,A5,5,,2021-04-05T08:55:00+00:00,2021-04-05T08:55:00+00:00,2021-04-05T08:40:00+00:00,2021-04-05T08:40:00+00:00,2021-04-05T08:40:00+00:00,ARRIVAL,,19
10367,3707,KE3707,KAL3707,Hartsfield-jackson Atlanta International,S,A5,5,,2021-04-05T08:55:00+00:00,2021-04-05T08:55:00+00:00,2021-04-05T08:40:00+00:00,2021-04-05T08:40:00+00:00,2021-04-05T08:40:00+00:00,ARRIVAL,,19
10368,1490,DL1490,DAL1490,Hartsfield-jackson Atlanta International,S,A5,5,,2021-04-05T08:55:00+00:00,2021-04-05T08:55:00+00:00,2021-04-05T08:40:00+00:00,2021-04-05T08:40:00+00:00,2021-04-05T08:40:00+00:00,ARRIVAL,,19
10369,3183,AM3183,AMX3183,Hartsfield-jackson Atlanta International,S,A28,4,,2021-04-05T09:04:00+00:00,2021-04-05T09:04:00+00:00,2021-04-05T08:45:00+00:00,2021-04-05T08:45:00+00:00,2021-04-05T08:45:00+00:00,ARRIVAL,,19
10370,7080,KE7080,KAL7080,Hartsfield-jackson Atlanta International,S,A28,4,,2021-04-05T09:04:00+00:00,2021-04-05T09:04:00+00:00,2021-04-05T08:45:00+00:00,2021-04-05T08:45:00+00:00,2021-04-05T08:45:00+00:00,ARRIVAL,,19
10371,2250,DL2250,DAL2250,Hartsfield-jackson Atlanta International,S,A28,4,,2021-04-05T09:04:00+00:00,2021-04-05T09:04:00+00:00,2021-04-05T08:45:00+00:00,2021-04-05T08:45:00+00:00,2021-04-05T08:45:00+00:00,ARRIVAL,,19
10372,3368,AM3368,AMX3368,Hartsfield-jackson Atlanta International,S,E28,8,,2021-04-05T07:23:00+00:00,2021-04-05T07:23:00+00:00,2021-04-05T07:05:00+00:00,2021-04-05T07:05:00+00:00,2021-04-05T07:05:00+00:00,ARRIVAL,,19
10373,6836,KE6836,KAL6836,Hartsfield-jackson Atlanta International,S,E28,8,,2021-04-05T07:23:00+00:00,2021-04-05T07:23:00+00:00,2021-04-05T07:05:00+00:00,2021-04-05T07:05:00+00:00,2021-04-05T07:05:00+00:00,ARRIVAL,,19
10374,1734,DL1734,DAL1734,Hartsfield-jackson Atlanta International,S,E28,8,,2021-04-05T07:23:00+00:00,2021-04-05T07:23:00+00:00,2021-04-05T07:05:00+00:00,2021-04-05T07:05:00+00:00,2021-04-05T07:05:00+00:00,ARRIVAL,,19
10375,4041,AM4041,AMX4041,Hartsfield-jackson Atlanta International,S,A31,4,,2021-04-05T08:38:00+00:00,2021-04-05T08:38:00+00:00,2021-04-05T08:16:00+00:00,2021-04-05T08:16:00+00:00,2021-04-05T08:16:00+00:00,ARRIVAL,,19
10376,1541,DL1541,DAL1541,Hartsfield-jackson Atlanta International,S,A31,4,,2021-04-05T08:38:00+00:00,2021-04-05T08:38:00+00:00,2021-04-05T08:16:00+00:00,2021-04-05T08:16:00+00:00,2021-04-05T08:16:00+00:00,ARRIVAL,,19
10377,3814,AM3814,AMX3814,Hartsfield-jackson Atlanta International,S,T7,3,,2021-04-05T08:33:00+00:00,2021-04-05T08:33:00+00:00,2021-04-05T08:31:00+00:00,2021-04-05T08:31:00+00:00,2021-04-05T08:31:00+00:00,ARRIVAL,,19
10378,3732,KE3732,KAL3732,Hartsfield-jackson Atlanta International,S,T7,3,,2021-04-05T08:33:00+00:00,2021-04-05T08:33:00+00:00,2021-04-05T08:31:00+00:00,2021-04-05T08:31:00+00:00,2021-04-05T08:31:00+00:00,ARRIVAL,,19
10379,1585,DL1585,DAL1585,Hartsfield-jackson Atlanta International,S,T7,3,2.0,2021-04-05T08:33:00+00:00,2021-04-05T08:33:00+00:00,2021-04-05T08:31:00+00:00,2021-04-05T08:31:00+00:00,2021-04-05T08:31:00+00:00,ARRIVAL,,19
10380,3700,AM3700,AMX3700,Hartsfield-jackson Atlanta International,S,A29,4,,2021-04-05T08:26:00+00:00,2021-04-05T08:26:00+00:00,2021-04-05T08:09:00+00:00,2021-04-05T08:09:00+00:00,2021-04-05T08:09:00+00:00,ARRIVAL,,19
10381,1330,DL1330,DAL1330,Hartsfield-jackson Atlanta International,S,A29,4,,2021-04-05T08:26:00+00:00,2021-04-05T08:26:00+00:00,2021-04-05T08:09:00+00:00,2021-04-05T08:09:00+00:00,2021-04-05T08:09:00+00:00,ARRIVAL,,19
10382,3704,AM3704,AMX3704,Hartsfield-jackson Atlanta International,S,A7,5,,2021-04-05T08:42:00+00:00,2021-04-05T08:42:00+00:00,2021-04-05T08:08:00+00:00,2021-04-05T08:08:00+00:00,2021-04-05T08:08:00+00:00,ARRIVAL,,19
10383,1602,DL1602,DAL1602,Hartsfield-jackson Atlanta International,S,A7,5,,2021-04-05T08:42:00+00:00,2021-04-05T08:42:00+00:00,2021-04-05T08:08:00+00:00,2021-04-05T08:08:00+00:00,2021-04-05T08:08:00+00:00,ARRIVAL,,19
10384,2179,WN2179,SWA2179,Hartsfield-jackson Atlanta International,S,C4,3,,2021-04-05T08:45:00+00:00,2021-04-05T08:45:00+00:00,2021-04-05T08:37:00+00:00,2021-04-05T08:37:00+00:00,2021-04-05T08:37:00+00:00,ARRIVAL,,19
10385,1681,WN1681,SWA1681,Hartsfield-jackson Atlanta International,S,C21,,,2021-04-05T08:40:00+00:00,2021-04-05T08:40:00+00:00,2021-04-05T08:11:00+00:00,2021-04-05T08:11:00+00:00,2021-04-05T08:11:00+00:00,ARRIVAL,,19
10386,5370,AM5370,AMX5370,Hartsfield-jackson Atlanta International,S,B19,6,,2021-04-05T08:51:00+00:00,2021-04-05T08:51:00+00:00,2021-04-05T08:33:00+00:00,2021-04-05T08:33:00+00:00,2021-04-05T08:33:00+00:00,ARRIVAL,,19
10387,7106,KE7106,KAL7106,Hartsfield-jackson Atlanta International,S,B19,6,,2021-04-05T08:51:00+00:00,2021-04-05T08:51:00+00:00,2021-04-05T08:33:00+00:00,2021-04-05T08:33:00+00:00,2021-04-05T08:33:00+00:00,ARRIVAL,,19
10388,1469,DL1469,DAL1469,Hartsfield-jackson Atlanta International,S,B19,6,,2021-04-05T08:51:00+00:00,2021-04-05T08:51:00+00:00,2021-04-05T08:33:00+00:00,2021-04-05T08:33:00+00:00,2021-04-05T08:33:00+00:00,ARRIVAL,,19
10389,3359,AM3359,AMX3359,Hartsfield-jackson Atlanta International,S,B36,6,,2021-04-05T07:24:00+00:00,2021-04-05T07:24:00+00:00,2021-04-05T07:08:00+00:00,2021-04-05T07:08:00+00:00,2021-04-05T07:08:00+00:00,ARRIVAL,,19
10390,3787,KE3787,KAL3787,Hartsfield-jackson Atlanta International,S,B36,6,,2021-04-05T07:24:00+00:00,2021-04-05T07:24:00+00:00,2021-04-05T07:08:00+00:00,2021-04-05T07:08:00+00:00,2021-04-05T07:08:00+00:00,ARRIVAL,,19
10391,1245,DL1245,DAL1245,Hartsfield-jackson Atlanta International,S,B36,6,,2021-04-05T07:24:00+00:00,2021-04-05T07:24:00+00:00,2021-04-05T07:08:00+00:00,2021-04-05T07:08:00+00:00,2021-04-05T07:08:00+00:00,ARRIVAL,,19
10392,3907,AM3907,AMX3907,Hartsfield-jackson Atlanta International,S,D08,9,,2021-04-05T08:54:00+00:00,2021-04-05T08:54:00+00:00,2021-04-05T08:23:00+00:00,2021-04-05T08:23:00+00:00,2021-04-05T08:23:00+00:00,ARRIVAL,,19
